,Time,Symbol,Open,High,Low,Close,Volume,Supertrend,Polaridad,DEMA800,Half-Order,Profit,Stoploss-Reached,Exit-Price,ATR,ADX,P&L
217,2022-11-04 00:30:00-05:00,XRPUSDT,0.4577,0.4628,0.457,0.4614,11527877.0,0.4526323990968127,Buy,0.4597425,True,True,False,0.4876,0.0023472962136631,13.647944586030292,0.3157000000000002
225,2022-11-28 12:30:00-05:00,XRPUSDT,0.3837,0.3867,0.3836,0.3862,6348536.0,0.3729290101542076,Buy,0.377816,True,True,False,0.3957,0.0035550065081431,29.051134102387596,0.1553999999999999
226,2022-11-30 14:00:00-05:00,XRPUSDT,0.3999,0.4118,0.3997,0.408,24627416.0,0.39191692909205,Buy,0.3826302,False,False,True,0.39191692909205,0.0035069307798026,18.715278222217403,-0.2799999999999994
229,2022-12-04 22:00:00-05:00,XRPUSDT,0.3907,0.3938,0.3895,0.3929,10385970.0,0.3848899139184731,Buy,0.3868434,False,False,True,0.3848899139184731,0.0019934878567173,14.90262848742918,-0.1400000000000001
232,2022-12-06 21:00:00-05:00,XRPUSDT,0.3892,0.3892,0.3852,0.3857,15370136.0,0.3934672520365122,Sell,0.3863787,True,False,False,0.3857,0.0019638643488158,15.013804090615327,0.0595
233,2022-12-07 20:00:00-05:00,XRPUSDT,0.3844,0.3907,0.3841,0.3877,20380621.0,0.3793646292747553,Buy,0.3849884,True,False,False,0.3877,0.0022733363732507,20.90273550142077,0.0426999999999999
234,2022-12-12 22:30:00-05:00,XRPUSDT,0.3807,0.381,0.3794,0.3798,6642745.0,0.3858861776242549,Sell,0.3828799,False,False,True,0.3858861776242549,0.001907829456743,31.016543357347967,-0.0797999999999997
238,2022-12-20 20:30:00-05:00,XRPUSDT,0.348,0.3484,0.346,0.346,6806811.0,0.3534272071794939,Sell,0.3550461,True,True,False,0.3459,0.0020521426134056,26.114821036617357,0.0503999999999998
239,2022-12-22 01:00:00-05:00,XRPUSDT,0.3427,0.3433,0.3418,0.3421,4027034.0,0.3471371089423392,Sell,0.3500772,False,False,True,0.3471371089423392,0.001525184035473,13.880354786597383,-0.0671999999999996
240,2022-12-22 10:30:00-05:00,XRPUSDT,0.3435,0.3435,0.3422,0.3427,6302293.0,0.3474793369706832,Sell,0.3488768,False,False,True,0.3474793369706832,0.0014949267977045,19.30915822283262,-0.0657999999999997
241,2022-12-25 20:00:00-05:00,XRPUSDT,0.3471,0.3481,0.3469,0.3479,4445761.0,0.3441508844819874,Buy,0.3446294,True,True,False,0.3591,0.0010953317649299,32.39895468362879,0.0965999999999998
244,2022-12-31 05:30:00-05:00,XRPUSDT,0.3431,0.3441,0.3431,0.3439,4230955.0,0.3406675847065432,Buy,0.343719,False,False,True,0.3406675847065432,0.001108521708009,16.351859288507647,-0.0377999999999997
250,2023-01-08 10:30:00-05:00,XRPUSDT,0.3407,0.3432,0.3404,0.3428,9735271.0,0.3379984708865785,Buy,0.3376688,True,False,False,0.3428,0.0011882872601541,26.681153825889663,0.0433999999999998
254,2023-01-13 15:30:00-05:00,XRPUSDT,0.3755,0.379,0.3755,0.3784,8957911.0,0.3702598024028881,Buy,0.3553968,True,True,False,0.391,0.0023294582083455,17.783001596240553,0.1280999999999998
255,2023-01-15 10:30:00-05:00,XRPUSDT,0.3872,0.3892,0.3862,0.3886,11353394.0,0.3794469753160757,Buy,0.3687258,True,False,False,0.3886,0.002723544363031,32.94074756405815,0.0952
